add-none,2,100,400,3338876,8347,0
add-c,8,10000,160000,3134187,19,0
add-c,12,10000,240000,3134187,13,0
add-s,1,10000,20000,3134187,156,0
add-s,2,10000,40000,3134187,78,0
add-s,4,10000,80000,3134187,39,0
add-s,8,10000,160000,3134187,19,0
add-s,12,10000,240000,3134188,13,0
add-none,2,100,400,3134197,7835,0
add-none,2,1000,4000,3134197,783,0
add-none,2,10000,40000,3134197,78,1313
add-none,2,100000,400000,3134197,7,-24516
add-none,4,100,800,3134197,3917,0
add-none,4,1000,8000,3134197,391,464
add-none,4,10000,80000,3134197,39,-1816
add-none,4,100000,800000,3134197,3,-45089
add-none,8,100,1600,3134197,1958,0
add-none,8,1000,16000,3134197,195,-356
add-none,8,10000,160000,3134197,19,-1888
add-none,8,100000,1600000,3134197,1,-42109
add-none,12,100,2400,3134197,1305,0
add-none,12,1000,24000,3134197,130,-344
add-none,12,10000,240000,3134197,13,-1708
add-none,12,100000,2400000,3134197,1,-23688
add-yield-none,2,10,40,3134198,78354,7
add-yield-none,4,10,80,3134198,39177,4
add-yield-none,8,10,160,3134198,19588,5
add-yield-none,12,10,240,3134198,13059,14
add-yield-none,2,20,80,3134198,39177,0
add-yield-none,4,20,160,3134198,19588,21
add-yield-none,8,20,320,3134198,9794,15
add-yield-none,12,20,480,3134198,6529,68
add-yield-none,2,40,160,3134198,19588,13
add-yield-none,4,40,320,3134198,9794,30
add-yield-none,8,40,640,3134198,4897,25
add-yield-none,12,40,960,3134198,3264,112
add-yield-none,2,80,320,3134198,9794,12
add-yield-none,4,80,640,3134198,4897,27
add-yield-none,8,80,1280,3134198,2448,66
add-yield-none,12,80,1920,3134198,1632,178
add-yield-none,2,100,400,3134198,7835,30
add-yield-none,4,100,800,3134198,3917,29
add-yield-none,8,100,1600,3134198,1958,108
add-yield-none,12,100,2400,3134198,1305,146
add-yield-none,2,1000,4000,3134198,783,59
add-yield-none,4,1000,8000,3134198,391,29
add-yield-none,8,1000,16000,3134198,195,139
add-yield-none,12,1000,24000,3134198,130,163
add-yield-none,2,10000,40000,3134198,78,8
add-yield-none,4,10000,80000,3134198,39,0
add-yield-none,8,10000,160000,3134198,19,89
add-yield-none,12,10000,240000,3134198,13,-178
add-yield-none,2,100000,400000,3134198,7,14
add-yield-none,4,100000,800000,3134198,3,-1220
add-yield-none,8,100000,1600000,3134198,1,-6742
add-yield-none,12,100000,2400000,3134198,1,-1699
add-none,1,100,200,3134199,15670,0
add-none,1,1000,2000,3134199,1567,0
add-none,1,10000,20000,3134199,156,0
add-none,1,100000,200000,3134199,15,0
add-none,1,1000000,2000000,3134199,1,0
add-none,2,100,400,3134199,7835,0
add-none,2,1000,4000,3134199,783,65
add-none,2,10000,40000,3134199,78,-4211
add-none,2,100000,400000,3134199,7,-25735
add-none,2,1000000,4000000,3134199,0,-112072
add-none,4,100,800,3134199,3917,0
add-none,4,1000,8000,3134199,391,43
add-none,4,10000,80000,3134199,39,-443
add-none,4,100000,800000,3134199,3,-27318
add-none,4,1000000,8000000,3134199,0,-431602
add-yield-none,1,100,200,3134199,15670,0
add-yield-none,1,1000,2000,3134199,1567,0
add-yield-none,1,10000,20000,3134199,156,0
add-yield-none,1,100000,200000,3134199,15,0
add-yield-none,1,1000000,2000000,3134199,1,0
add-yield-none,2,100,400,3134200,7835,20
add-yield-none,2,1000,4000,3134201,783,-3
add-yield-none,2,10000,40000,3134201,78,34
add-yield-none,2,100000,400000,3134201,7,-27
add-yield-none,2,1000000,4000000,3134201,0,-9683
add-yield-none,4,100,800,3134203,3917,78
add-yield-none,4,1000,8000,3134203,391,0
add-yield-none,4,10000,80000,3134203,39,-785
add-yield-none,4,100000,800000,3134203,3,-2891
add-yield-none,4,1000000,8000000,3134203,0,-49987
add-yield-m,2,10000,40000,3134205,78,0
add-yield-m,4,10000,80000,3134205,39,0
add-yield-m,8,10000,160000,3134205,19,0
add-yield-m,12,10000,240000,3134205,13,0
add-yield-c,2,10000,40000,3134206,78,0
add-yield-c,4,10000,80000,3134206,39,0
add-yield-c,8,10000,160000,3134206,19,0
add-yield-c,12,10000,240000,3134206,13,0
add-yield-s,2,10000,40000,3134206,78,0
add-yield-s,4,10000,80000,3134206,39,0
add-yield-s,8,1000,16000,3134206,195,0
add-yield-s,12,1000,24000,3134206,130,0
add-m,1,10000,20000,3134206,156,0
add-m,2,10000,40000,3134206,78,0
add-m,4,10000,80000,3134206,39,0
add-m,8,10000,160000,3134206,19,0
add-m,12,10000,240000,3134206,13,0
add-c,1,10000,20000,3134206,156,0
add-c,2,10000,40000,3134206,78,0
add-c,4,10000,80000,3134206,39,0
add-c,8,10000,160000,3134206,19,0
add-c,12,10000,240000,3134206,13,0
add-s,1,10000,20000,3134206,156,0
add-s,2,10000,40000,3134206,78,0
add-s,4,10000,80000,3134206,39,0
add-s,8,10000,160000,3134206,19,0
add-s,12,10000,240000,3134206,13,0
add-none,2,100,400,3134538,7836,0
add-none,2,1000,4000,3134538,783,0
add-none,2,10000,40000,3134538,78,390
add-none,2,100000,400000,3134538,7,-15927
add-none,4,100,800,3134538,3918,0
add-none,4,1000,8000,3134538,391,55
add-none,4,10000,80000,3134538,39,-2049
add-none,4,100000,800000,3134538,3,-49183
add-none,8,100,1600,3134538,1959,0
add-none,8,1000,16000,3134538,195,-305
add-none,8,10000,160000,3134538,19,1320
add-none,8,100000,1600000,3134538,1,-29727
add-none,12,100,2400,3134538,1306,0
add-none,12,1000,24000,3134538,130,1021
add-none,12,10000,240000,3134538,13,2926
add-none,12,100000,2400000,3134538,1,-23610
add-yield-none,2,10,40,3134538,78363,1
add-yield-none,4,10,80,3134538,39181,4
add-yield-none,8,10,160,3134538,19590,20
add-yield-none,12,10,240,3134538,13060,9
add-yield-none,2,20,80,3134538,39181,0
add-yield-none,4,20,160,3134538,19590,7
add-yield-none,8,20,320,3134538,9795,43
add-yield-none,12,20,480,3134538,6530,62
add-yield-none,2,40,160,3134538,19590,28
add-yield-none,4,40,320,3134538,9795,53
add-yield-none,8,40,640,3134538,4897,84
add-yield-none,12,40,960,3134538,3265,80
add-yield-none,2,80,320,3134538,9795,43
add-yield-none,4,80,640,3134538,4897,53
add-yield-none,8,80,1280,3134538,2448,58
add-yield-none,12,80,1920,3134538,1632,94
add-yield-none,2,100,400,3134538,7836,20
add-yield-none,4,100,800,3134538,3918,65
add-yield-none,8,100,1600,3134538,1959,142
add-yield-none,12,100,2400,3134538,1306,100
add-yield-none,2,1000,4000,3134538,783,21
add-yield-none,4,1000,8000,3134538,391,47
add-yield-none,8,1000,16000,3134538,195,111
add-yield-none,12,1000,24000,3134538,130,143
add-yield-none,2,10000,40000,3134538,78,-710
add-yield-none,4,10000,80000,3134538,39,-615
add-yield-none,8,10000,160000,3134538,19,0
add-yield-none,12,10000,240000,3134538,13,247
add-yield-none,2,100000,400000,3134538,7,-1597
add-yield-none,4,100000,800000,3134538,3,-4734
add-yield-none,8,100000,1600000,3134538,1,-4960
add-yield-none,12,100000,2400000,3134539,1,503
add-none,1,100,200,3134539,15672,0
add-none,1,1000,2000,3134539,1567,0
add-none,1,10000,20000,3134539,156,0
add-none,1,100000,200000,3134539,15,0
add-none,1,1000000,2000000,3134539,1,0
add-none,2,100,400,3134539,7836,0
add-none,2,1000,4000,3134539,783,0
add-none,2,10000,40000,3134539,78,5
add-none,2,100000,400000,3134539,7,-17771
add-none,2,1000000,4000000,3134539,0,-159193
add-none,4,100,800,3134539,3918,0
add-none,4,1000,8000,3134539,391,-234
add-none,4,10000,80000,3134539,39,-1605
add-none,4,100000,800000,3134539,3,-37774
add-none,4,1000000,8000000,3134539,0,-226010
add-yield-none,1,100,200,3134539,15672,0
add-yield-none,1,1000,2000,3134539,1567,0
add-yield-none,1,10000,20000,3134539,156,0
add-yield-none,1,100000,200000,3134539,15,0
add-yield-none,1,1000000,2000000,3134539,1,0
add-yield-none,2,100,400,3134541,7836,0
add-yield-none,2,1000,4000,3134541,783,0
add-yield-none,2,10000,40000,3134541,78,0
add-yield-none,2,100000,400000,3134541,7,-8315
add-yield-none,2,1000000,4000000,3134541,0,4082
add-yield-none,4,100,800,3134543,3918,82
add-yield-none,4,1000,8000,3134543,391,0
add-yield-none,4,10000,80000,3134543,39,-571
add-yield-none,4,100000,800000,3134543,3,-11208
add-yield-none,4,1000000,8000000,3134543,0,-57694
add-yield-m,2,10000,40000,3134545,78,0
add-yield-m,4,10000,80000,3134545,39,0
add-yield-m,8,10000,160000,3134545,19,0
add-yield-m,12,10000,240000,3134545,13,0
add-yield-c,2,10000,40000,3134546,78,0
add-yield-c,4,10000,80000,3134546,39,0
add-yield-c,8,10000,160000,3134546,19,0
add-yield-c,12,10000,240000,3134546,13,0
add-yield-s,2,10000,40000,3134546,78,0
add-yield-s,4,10000,80000,3134546,39,0
add-yield-s,8,1000,16000,3134546,195,0
add-yield-s,12,1000,24000,3134546,130,0
add-m,1,10000,20000,3134546,156,0
add-m,2,10000,40000,3134546,78,0
add-m,4,10000,80000,3134546,39,0
add-m,8,10000,160000,3134546,19,0
add-m,12,10000,240000,3134546,13,0
add-c,1,10000,20000,3134546,156,0
add-c,2,10000,40000,3134546,78,0
add-c,4,10000,80000,3134546,39,0
add-c,8,10000,160000,3134546,19,0
add-c,12,10000,240000,3134546,13,0
add-s,1,10000,20000,3134546,156,0
add-s,2,10000,40000,3134546,78,0
add-s,4,10000,80000,3134546,39,0
add-s,8,10000,160000,3134546,19,0
add-s,12,10000,240000,3134546,13,0
add-none,2,100,400,3135262,7838,0
add-none,2,1000,4000,3135262,783,0
add-none,2,10000,40000,3135262,78,-10
add-none,2,100000,400000,3135262,7,-15238
add-none,4,100,800,3135262,3919,0
add-none,4,1000,8000,3135262,391,86
add-none,4,10000,80000,3135262,39,-2759
add-none,4,100000,800000,3135262,3,-39461
add-none,8,100,1600,3135262,1959,0
add-none,8,1000,16000,3135262,195,649
add-none,8,10000,160000,3135262,19,-293
add-none,8,100000,1600000,3135262,1,-108917
add-none,12,100,2400,3135262,1306,0
add-none,12,1000,24000,3135262,130,50
add-none,12,10000,240000,3135262,13,-6461
add-none,12,100000,2400000,3135262,1,-95698
add-yield-none,2,10,40,3135262,78381,0
add-yield-none,4,10,80,3135262,39190,0
add-yield-none,8,10,160,3135262,19595,32
add-yield-none,12,10,240,3135262,13063,16
add-yield-none,2,20,80,3135262,39190,0
add-yield-none,4,20,160,3135262,19595,11
add-yield-none,8,20,320,3135262,9797,111
add-yield-none,12,20,480,3135262,6531,117
add-yield-none,2,40,160,3135262,19595,21
add-yield-none,4,40,320,3135262,9797,71
add-yield-none,8,40,640,3135262,4898,38
add-yield-none,12,40,960,3135262,3265,130
add-yield-none,2,80,320,3135262,9797,26
add-yield-none,4,80,640,3135262,4898,48
add-yield-none,8,80,1280,3135262,2449,96
add-yield-none,12,80,1920,3135262,1632,139
add-yield-none,2,100,400,3135262,7838,41
add-yield-none,4,100,800,3135262,3919,48
add-yield-none,8,100,1600,3135262,1959,129
add-yield-none,12,100,2400,3135262,1306,96
add-yield-none,2,1000,4000,3135262,783,-11
add-yield-none,4,1000,8000,3135262,391,22
add-yield-none,8,1000,16000,3135262,195,-390
add-yield-none,12,1000,24000,3135262,130,29
add-yield-none,2,10000,40000,3135262,78,26
add-yield-none,4,10000,80000,3135262,39,-4033
add-yield-none,8,10000,160000,3135262,19,1214
add-yield-none,12,10000,240000,3135262,13,353
add-yield-none,2,100000,400000,3135262,7,15
add-yield-none,4,100000,800000,3135262,3,998
add-yield-none,8,100000,1600000,3135262,1,-8482
add-yield-none,12,100000,2400000,3135263,1,-9144
add-none,1,100,200,3135263,15676,0
add-none,1,1000,2000,3135263,1567,0
add-none,1,10000,20000,3135263,156,0
add-none,1,100000,200000,3135263,15,0
add-none,1,1000000,2000000,3135263,1,0
add-none,2,100,400,3135263,7838,0
add-none,2,1000,4000,3135263,783,249
add-none,2,10000,40000,3135263,78,2930
add-none,2,100000,400000,3135263,7,-12251
add-none,2,1000000,4000000,3135263,0,-212952
add-none,4,100,800,3135263,3919,0
add-none,4,1000,8000,3135263,391,-25
add-none,4,10000,80000,3135263,39,942
add-none,4,100000,800000,3135263,3,-24897
add-none,4,1000000,8000000,3135263,0,-67127
add-yield-none,1,100,200,3135263,15676,0
add-yield-none,1,1000,2000,3135263,1567,0
add-yield-none,1,10000,20000,3135263,156,0
add-yield-none,1,100000,200000,3135263,15,0
add-yield-none,1,1000000,2000000,3135263,1,0
add-yield-none,2,100,400,3135265,7838,20
add-yield-none,2,1000,4000,3135265,783,0
add-yield-none,2,10000,40000,3135265,78,-56
add-yield-none,2,100000,400000,3135265,7,-62709
add-yield-none,2,1000000,4000000,3135265,0,68141
add-yield-none,4,100,800,3135268,3919,40
add-yield-none,4,1000,8000,3135268,391,52
add-yield-none,4,10000,80000,3135268,39,-84
add-yield-none,4,100000,800000,3135268,3,0
add-yield-none,4,1000000,8000000,3135268,0,-2898
add-yield-m,2,10000,40000,3135270,78,0
add-yield-m,4,10000,80000,3135270,39,0
add-yield-m,8,10000,160000,3135270,19,0
add-yield-m,12,10000,240000,3135270,13,0
add-yield-c,2,10000,40000,3135271,78,0
add-yield-c,4,10000,80000,3135271,39,0
add-yield-c,8,10000,160000,3135271,19,0
add-yield-c,12,10000,240000,3135271,13,0
add-yield-s,2,10000,40000,3135271,78,0
add-yield-s,4,10000,80000,3135271,39,0
add-yield-s,8,1000,16000,3135271,195,0
add-yield-s,12,1000,24000,3135271,130,0
add-m,1,10000,20000,3135271,156,0
add-m,2,10000,40000,3135271,78,0
add-m,4,10000,80000,3135271,39,0
add-m,8,10000,160000,3135271,19,0
add-m,12,10000,240000,3135271,13,0
add-c,1,10000,20000,3135271,156,0
add-c,2,10000,40000,3135271,78,0
add-c,4,10000,80000,3135271,39,0
add-c,8,10000,160000,3135271,19,0
add-c,12,10000,240000,3135271,13,0
add-s,1,10000,20000,3135271,156,0
add-s,2,10000,40000,3135271,78,0
add-s,4,10000,80000,3135271,39,0
add-s,8,10000,160000,3135271,19,0
add-s,12,10000,240000,3135271,13,0
add-none,2,100,400,3136370,7840,0
add-none,2,1000,4000,3136370,784,-554
add-none,2,10000,40000,3136370,78,689
add-none,2,100000,400000,3136370,7,-21365
add-none,4,100,800,3136370,3920,0
add-none,4,1000,8000,3136370,392,20
add-none,4,10000,80000,3136370,39,2422
add-none,4,100000,800000,3136370,3,-29895
add-none,8,100,1600,3136370,1960,0
add-none,8,1000,16000,3136370,196,226
add-none,8,10000,160000,3136370,19,121
add-none,8,100000,1600000,3136370,1,-28582
add-none,12,100,2400,3136370,1306,0
add-none,12,1000,24000,3136370,130,-663
add-none,12,10000,240000,3136370,13,14
add-none,12,100000,2400000,3136370,1,-17131
add-yield-none,2,10,40,3136370,78409,0
add-yield-none,4,10,80,3136370,39204,5
add-yield-none,8,10,160,3136370,19602,18
add-yield-none,12,10,240,3136370,13068,15
add-yield-none,2,20,80,3136370,39204,0
add-yield-none,4,20,160,3136370,19602,31
add-yield-none,8,20,320,3136370,9801,38
add-yield-none,12,20,480,3136370,6534,76
add-yield-none,2,40,160,3136370,19602,10
add-yield-none,4,40,320,3136370,9801,65
add-yield-none,8,40,640,3136370,4900,97
add-yield-none,12,40,960,3136370,3267,154
add-yield-none,2,80,320,3136370,9801,70
add-yield-none,4,80,640,3136370,4900,84
add-yield-none,8,80,1280,3136370,2450,28
add-yield-none,12,80,1920,3136370,1633,130
add-yield-none,2,100,400,3136370,7840,21
add-yield-none,4,100,800,3136370,3920,53
add-yield-none,8,100,1600,3136370,1960,88
add-yield-none,12,100,2400,3136370,1306,131
add-yield-none,2,1000,4000,3136370,784,54
add-yield-none,4,1000,8000,3136370,392,56
add-yield-none,8,1000,16000,3136370,196,122
add-yield-none,12,1000,24000,3136370,130,180
add-yield-none,2,10000,40000,3136370,78,0
add-yield-none,4,10000,80000,3136370,39,63
add-yield-none,8,10000,160000,3136370,19,148
add-yield-none,12,10000,240000,3136370,13,186
add-yield-none,2,100000,400000,3136370,7,-832
add-yield-none,4,100000,800000,3136370,3,-5198
add-yield-none,8,100000,1600000,3136370,1,-7774
add-yield-none,12,100000,2400000,3136371,1,-11774
add-none,1,100,200,3136371,15681,0
add-none,1,1000,2000,3136371,1568,0
add-none,1,10000,20000,3136371,156,0
add-none,1,100000,200000,3136371,15,0
add-none,1,1000000,2000000,3136371,1,0
add-none,2,100,400,3136371,7840,0
add-none,2,1000,4000,3136371,784,0
add-none,2,10000,40000,3136371,78,-353
add-none,2,100000,400000,3136371,7,-14416
add-none,2,1000000,4000000,3136371,0,-100032
add-none,4,100,800,3136371,3920,0
add-none,4,1000,8000,3136371,392,75
add-none,4,10000,80000,3136371,39,-1717
add-none,4,100000,800000,3136371,3,-25506
add-none,4,1000000,8000000,3136371,0,-580449
add-yield-none,1,100,200,3136371,15681,0
add-yield-none,1,1000,2000,3136371,1568,0
add-yield-none,1,10000,20000,3136371,156,0
add-yield-none,1,100000,200000,3136371,15,0
add-yield-none,1,1000000,2000000,3136371,1,0
add-yield-none,2,100,400,3136373,7840,0
add-yield-none,2,1000,4000,3136373,784,14
add-yield-none,2,10000,40000,3136373,78,0
add-yield-none,2,100000,400000,3136373,7,-451
add-yield-none,2,1000000,4000000,3136373,0,-9093
add-yield-none,4,100,800,3136375,3920,84
add-yield-none,4,1000,8000,3136375,392,36
add-yield-none,4,10000,80000,3136375,39,-406
add-yield-none,4,100000,800000,3136375,3,-261
add-yield-none,4,1000000,8000000,3136375,0,-11340
add-yield-m,2,10000,40000,3136377,78,0
add-yield-m,4,10000,80000,3136377,39,0
add-yield-m,8,10000,160000,3136377,19,0
add-yield-m,12,10000,240000,3136377,13,0
add-yield-c,2,10000,40000,3136378,78,0
add-yield-c,4,10000,80000,3136378,39,0
add-yield-c,8,10000,160000,3136378,19,0
add-yield-c,12,10000,240000,3136378,13,0
add-yield-s,2,10000,40000,3136378,78,0
add-yield-s,4,10000,80000,3136378,39,0
add-yield-s,8,1000,16000,3136378,196,0
add-yield-s,12,1000,24000,3136378,130,0
add-m,1,10000,20000,3136378,156,0
add-m,2,10000,40000,3136378,78,0
add-m,4,10000,80000,3136378,39,0
add-m,8,10000,160000,3136378,19,0
add-m,12,10000,240000,3136378,13,0
add-c,1,10000,20000,3136378,156,0
add-c,2,10000,40000,3136378,78,0
add-c,4,10000,80000,3136378,39,0
add-c,8,10000,160000,3136378,19,0
add-c,12,10000,240000,3136378,13,0
add-s,1,10000,20000,3136378,156,0
add-s,2,10000,40000,3136378,78,0
add-s,4,10000,80000,3136378,39,0
add-s,8,10000,160000,3136378,19,0
add-s,12,10000,240000,3136378,13,0
